Date,Time,Symbol,Close,Volume
26/02/2016,8:00:00 AM,BTCUSD,422.37,54.44354344
26/02/2016,7:00:00 AM,BTCUSD,420.01,0
26/02/2016,6:00:00 AM,BTCUSD,420.01,0.873876304
26/02/2016,5:00:00 AM,BTCUSD,420.16,34.0987338
26/02/2016,4:00:00 AM,BTCUSD,420.16,17.56187858
26/02/2016,3:00:00 AM,BTCUSD,421.25,13.10252555
27/02/2016,2:00:00 AM,BTCUSD,431.47,11.88759252
27/02/2016,1:00:00 AM,BTCUSD,431.45,1.35
27/02/2016,12:00:00 PM,BTCUSD,430.46,15.42974957
27/02/2016,11:00:00 PM,BTCUSD,430.5,13.88835162
27/02/2016,10:00:00 PM,BTCUSD,430.43,2.73868312
27/02/2016,9:00:00 PM,BTCUSD,432.38,3.355
27/02/2016,8:00:00 PM,BTCUSD,430.84,22.3985036
27/02/2016,7:00:00 PM,BTCUSD,430.72,14.00795207
27/02/2016,6:00:00 PM,BTCUSD,430.36,30.82129262
27/02/2016,5:00:00 PM,BTCUSD,431.16,1.77256654
27/02/2016,4:00:00 PM,BTCUSD,431.44,1.462407859
27/02/2016,3:00:00 PM,BTCUSD,429.83,0
27/02/2016,2:00:00 PM,BTCUSD,429.83,0
27/02/2016,1:00:00 PM,BTCUSD,429.83,0.094
27/02/2016,12:00:00 PM,BTCUSD,429.87,4.69114035
27/02/2016,11:00:00 AM,BTCUSD,433,60.1411265
27/02/2016,10:00:00 AM,BTCUSD,432.82,1.44
27/02/2016,9:00:00 AM,BTCUSD,432.83,1.767
27/02/2016,8:00:00 AM,BTCUSD,433.19,2.065844722
27/02/2016,7:00:00 AM,BTCUSD,433.2,0.622127441
27/02/2016,6:00:00 AM,BTCUSD,433.2,2.372637832
27/02/2016,5:00:00 AM,BTCUSD,433.6,52.50769059
27/02/2016,4:00:00 AM,BTCUSD,431.61,53.61320835
27/02/2016,3:00:00 AM,BTCUSD,432.34,16.8308333
28/02/2016,2:00:00 AM,BTCUSD,431.46,12.5
28/02/2016,1:00:00 AM,BTCUSD,431.59,3.45
28/02/2016,12:00:00 PM,BTCUSD,433.34,0
28/02/2016,11:00:00 PM,BTCUSD,433.34,0.222557
28/02/2016,10:00:00 PM,BTCUSD,433.3,0.690634365
28/02/2016,9:00:00 PM,BTCUSD,433.29,7.14209394
28/02/2016,8:00:00 PM,BTCUSD,433.33,8.92236636
28/02/2016,7:00:00 PM,BTCUSD,433.31,0
28/02/2016,6:00:00 PM,BTCUSD,433.31,94.31997958
28/02/2016,5:00:00 PM,BTCUSD,433.36,25.4
28/02/2016,4:00:00 PM,BTCUSD,425.46,69.02
28/02/2016,3:00:00 PM,BTCUSD,424.41,0.35
28/02/2016,2:00:00 PM,BTCUSD,424,0
28/02/2016,1:00:00 PM,BTCUSD,424,1.18
28/02/2016,12:00:00 PM,BTCUSD,424.22,0
28/02/2016,11:00:00 AM,BTCUSD,424.22,8.91
28/02/2016,10:00:00 AM,BTCUSD,423.73,0.257557004
28/02/2016,9:00:00 AM,BTCUSD,422.92,0
28/02/2016,8:00:00 AM,BTCUSD,422.92,0
28/02/2016,7:00:00 AM,BTCUSD,422.92,0.2358602
28/02/2016,6:00:00 AM,BTCUSD,423.04,25.4716132
28/02/2016,5:00:00 AM,BTCUSD,422.29,143.58
28/02/2016,4:00:00 AM,BTCUSD,421.17,1.820476017
28/02/2016,3:00:00 AM,BTCUSD,423.76,20.14225352
29/02/2016,2:00:00 AM,BTCUSD,438.04,22.24940214
29/02/2016,1:00:00 AM,BTCUSD,437.5,234.6226616
29/02/2016,12:00:00 PM,BTCUSD,435.66,47.21307682
29/02/2016,11:00:00 PM,BTCUSD,436.35,1.8505
29/02/2016,10:00:00 PM,BTCUSD,436.35,102.0816057
29/02/2016,9:00:00 PM,BTCUSD,436.54,86.00392088
29/02/2016,8:00:00 PM,BTCUSD,437.19,5.55645909
29/02/2016,7:00:00 PM,BTCUSD,437.09,33.74268556
29/02/2016,6:00:00 PM,BTCUSD,436.15,26.50374242
29/02/2016,5:00:00 PM,BTCUSD,438.19,98.44679355
29/02/2016,4:00:00 PM,BTCUSD,436.22,32.74496456
29/02/2016,3:00:00 PM,BTCUSD,434.43,1.4564
29/02/2016,2:00:00 PM,BTCUSD,434.76,6.93989797
29/02/2016,1:00:00 PM,BTCUSD,439.99,12.72
29/02/2016,12:00:00 PM,BTCUSD,436.46,1.07972338
29/02/2016,11:00:00 AM,BTCUSD,436.82,0
29/02/2016,10:00:00 AM,BTCUSD,436.82,94.23074892
29/02/2016,9:00:00 AM,BTCUSD,437.04,13.18069935
29/02/2016,8:00:00 AM,BTCUSD,437.58,51.56471627
29/02/2016,7:00:00 AM,BTCUSD,435.98,40.68655202
29/02/2016,6:00:00 AM,BTCUSD,434,56.69839648
29/02/2016,5:00:00 AM,BTCUSD,433.36,1.45
29/02/2016,4:00:00 AM,BTCUSD,431.99,9.97360493
29/02/2016,3:00:00 AM,BTCUSD,431.04,1.231418484
1/03/2016,2:00:00 AM,BTCUSD,433.23,60.06082389
1/03/2016,1:00:00 AM,BTCUSD,431.45,65.84883503
1/03/2016,12:00:00 PM,BTCUSD,431.88,29.0755262
1/03/2016,11:00:00 PM,BTCUSD,430.27,15.75009874
1/03/2016,10:00:00 PM,BTCUSD,431.51,28.94361004
1/03/2016,9:00:00 PM,BTCUSD,431.58,48.40195128
1/03/2016,8:00:00 PM,BTCUSD,430.89,28.3203855
1/03/2016,7:00:00 PM,BTCUSD,431.31,26.2479799
1/03/2016,6:00:00 PM,BTCUSD,431.6,199.3186577
1/03/2016,5:00:00 PM,BTCUSD,433.46,63.21462181
1/03/2016,4:00:00 PM,BTCUSD,433.59,0.0220008
1/03/2016,3:00:00 PM,BTCUSD,433.98,0
1/03/2016,2:00:00 PM,BTCUSD,433.98,0.2
1/03/2016,1:00:00 PM,BTCUSD,434.06,1.33
1/03/2016,12:00:00 PM,BTCUSD,432.64,24.6612
1/03/2016,11:00:00 AM,BTCUSD,429.8,12.6
1/03/2016,10:00:00 AM,BTCUSD,428.27,33.20303675
1/03/2016,9:00:00 AM,BTCUSD,434.23,0
1/03/2016,8:00:00 AM,BTCUSD,434.23,73.76149898
1/03/2016,7:00:00 AM,BTCUSD,434.29,1.34
1/03/2016,6:00:00 AM,BTCUSD,434.86,7.474709394
1/03/2016,5:00:00 AM,BTCUSD,437.39,0
1/03/2016,4:00:00 AM,BTCUSD,437.39,103.9997739
1/03/2016,3:00:00 AM,BTCUSD,438.97,76.063331
2/03/2016,2:00:00 AM,BTCUSD,421.09,149.6478755
2/03/2016,1:00:00 AM,BTCUSD,422.79,75.20987429
2/03/2016,12:00:00 PM,BTCUSD,428.39,44.58180422
2/03/2016,11:00:00 PM,BTCUSD,428.8,22.20990511
2/03/2016,10:00:00 PM,BTCUSD,428.35,15.21985252
2/03/2016,9:00:00 PM,BTCUSD,428.34,53.24998127
2/03/2016,8:00:00 PM,BTCUSD,428.25,50.78812931
2/03/2016,7:00:00 PM,BTCUSD,428.82,91.69588458
2/03/2016,6:00:00 PM,BTCUSD,428.79,114.0984697
2/03/2016,5:00:00 PM,BTCUSD,428.43,47.96312512
2/03/2016,4:00:00 PM,BTCUSD,427.14,35.9744408
2/03/2016,3:00:00 PM,BTCUSD,427.04,11.73648479
2/03/2016,2:00:00 PM,BTCUSD,430.07,27.56758234
2/03/2016,1:00:00 PM,BTCUSD,430.45,65.0667
2/03/2016,12:00:00 PM,BTCUSD,430.96,46.32419307
2/03/2016,11:00:00 AM,BTCUSD,431.3,0.47649585
2/03/2016,10:00:00 AM,BTCUSD,431.31,20.26908118
2/03/2016,9:00:00 AM,BTCUSD,430.96,0.345221911
2/03/2016,8:00:00 AM,BTCUSD,431.85,1.724637167
2/03/2016,7:00:00 AM,BTCUSD,432.48,0.76748963
2/03/2016,6:00:00 AM,BTCUSD,432.49,0
2/03/2016,5:00:00 AM,BTCUSD,432.49,1.500069844
2/03/2016,4:00:00 AM,BTCUSD,431.74,73.14962622
2/03/2016,3:00:00 AM,BTCUSD,432.4,30.96614769
3/03/2016,2:00:00 AM,BTCUSD,419.21,53.79139424
3/03/2016,1:00:00 AM,BTCUSD,419.18,37.65122166
3/03/2016,12:00:00 PM,BTCUSD,419.18,87.22693208
3/03/2016,11:00:00 PM,BTCUSD,416.38,250.7603
3/03/2016,10:00:00 PM,BTCUSD,416.53,41.98576633
3/03/2016,9:00:00 PM,BTCUSD,418.41,189.170801
3/03/2016,8:00:00 PM,BTCUSD,418.94,70.24613033
3/03/2016,7:00:00 PM,BTCUSD,417.95,308.4226655
3/03/2016,6:00:00 PM,BTCUSD,419.13,303.034818
3/03/2016,5:00:00 PM,BTCUSD,419.25,273.9356483
3/03/2016,4:00:00 PM,BTCUSD,420.27,28.95564112
3/03/2016,3:00:00 PM,BTCUSD,419.88,84.04979536
3/03/2016,2:00:00 PM,BTCUSD,418.8,157.7414739
3/03/2016,1:00:00 PM,BTCUSD,420.11,31.47612154
3/03/2016,12:00:00 PM,BTCUSD,419.68,128.020074
3/03/2016,11:00:00 AM,BTCUSD,419.17,5.05
3/03/2016,10:00:00 AM,BTCUSD,418.81,2.06974886
3/03/2016,9:00:00 AM,BTCUSD,415.75,8.217
3/03/2016,8:00:00 AM,BTCUSD,414.06,27.62290453
3/03/2016,7:00:00 AM,BTCUSD,417.83,235.6435479
3/03/2016,6:00:00 AM,BTCUSD,418.65,181.829774
3/03/2016,5:00:00 AM,BTCUSD,421.36,126.6046663
3/03/2016,4:00:00 AM,BTCUSD,419.65,39.5035292
3/03/2016,3:00:00 AM,BTCUSD,418.6,96.41785071
4/03/2016,2:00:00 AM,BTCUSD,408,80.82834942
4/03/2016,1:00:00 AM,BTCUSD,408.4,43.63007512
4/03/2016,12:00:00 PM,BTCUSD,410.86,146.0117929
4/03/2016,11:00:00 PM,BTCUSD,412.78,252.5608365
4/03/2016,10:00:00 PM,BTCUSD,414.4,234.1622283
4/03/2016,9:00:00 PM,BTCUSD,415.09,42.8216041
4/03/2016,8:00:00 PM,BTCUSD,416.23,160.8106535
4/03/2016,7:00:00 PM,BTCUSD,416.73,72.66446555
4/03/2016,6:00:00 PM,BTCUSD,417.41,180.1067157
4/03/2016,5:00:00 PM,BTCUSD,416.17,117.5954271
4/03/2016,4:00:00 PM,BTCUSD,417.75,36.12857019
4/03/2016,3:00:00 PM,BTCUSD,416.95,102.2739
4/03/2016,2:00:00 PM,BTCUSD,415.15,0
4/03/2016,1:00:00 PM,BTCUSD,415.15,178.7724481
4/03/2016,12:00:00 PM,BTCUSD,416.26,52.97984004
4/03/2016,11:00:00 AM,BTCUSD,418.77,24.0422713
4/03/2016,10:00:00 AM,BTCUSD,419.81,25.95340068
4/03/2016,9:00:00 AM,BTCUSD,418.98,61.74432748
4/03/2016,8:00:00 AM,BTCUSD,417.87,156.697842
4/03/2016,7:00:00 AM,BTCUSD,419.63,230.6560262
4/03/2016,6:00:00 AM,BTCUSD,419.65,70.96302749
4/03/2016,5:00:00 AM,BTCUSD,420.27,218.2031197
4/03/2016,4:00:00 AM,BTCUSD,420.3,61.28012719
4/03/2016,3:00:00 AM,BTCUSD,419.31,6.1271
5/03/2016,2:00:00 AM,BTCUSD,393.93,79.2905367
5/03/2016,1:00:00 AM,BTCUSD,397.71,4.178868171
5/03/2016,12:00:00 PM,BTCUSD,395.64,0
5/03/2016,11:00:00 PM,BTCUSD,395.64,62.20226751
5/03/2016,10:00:00 PM,BTCUSD,394.24,0.539073391
5/03/2016,9:00:00 PM,BTCUSD,395.43,45.48599568
5/03/2016,8:00:00 PM,BTCUSD,395.51,99.58526138
5/03/2016,7:00:00 PM,BTCUSD,379.99,14.54643305
5/03/2016,6:00:00 PM,BTCUSD,374,50.12470651
5/03/2016,5:00:00 PM,BTCUSD,390.1,465.4215715
5/03/2016,4:00:00 PM,BTCUSD,399.9,10.48677047
5/03/2016,3:00:00 PM,BTCUSD,399.77,119.9997742
5/03/2016,2:00:00 PM,BTCUSD,401.51,163.0775485
5/03/2016,1:00:00 PM,BTCUSD,401.47,131.294448
5/03/2016,12:00:00 PM,BTCUSD,401.46,357.6217933
5/03/2016,11:00:00 AM,BTCUSD,401.96,85.14977419
5/03/2016,10:00:00 AM,BTCUSD,403.46,98.94597418
5/03/2016,9:00:00 AM,BTCUSD,402.95,54.17581156
5/03/2016,8:00:00 AM,BTCUSD,405.26,102.6179821
5/03/2016,7:00:00 AM,BTCUSD,405.43,212.7956243
5/03/2016,6:00:00 AM,BTCUSD,405.1,278.9783413
5/03/2016,5:00:00 AM,BTCUSD,404.04,120.1269175
5/03/2016,4:00:00 AM,BTCUSD,403.12,242.9998181
5/03/2016,3:00:00 AM,BTCUSD,404.27,285.8306643
6/03/2016,2:00:00 AM,BTCUSD,401.5,7.99576966
6/03/2016,1:00:00 AM,BTCUSD,403.45,0
6/03/2016,12:00:00 PM,BTCUSD,403.45,1.237454761
6/03/2016,11:00:00 PM,BTCUSD,403.56,10
6/03/2016,10:00:00 PM,BTCUSD,403.96,2.105960774
6/03/2016,9:00:00 PM,BTCUSD,403.15,0.499263507
6/03/2016,8:00:00 PM,BTCUSD,403.39,25.72881448
6/03/2016,7:00:00 PM,BTCUSD,401.51,1
6/03/2016,6:00:00 PM,BTCUSD,403.17,6.523469674
6/03/2016,5:00:00 PM,BTCUSD,392.52,0
6/03/2016,4:00:00 PM,BTCUSD,392.52,0
6/03/2016,3:00:00 PM,BTCUSD,392.52,0
6/03/2016,2:00:00 PM,BTCUSD,392.52,0
6/03/2016,1:00:00 PM,BTCUSD,392.52,0
6/03/2016,12:00:00 PM,BTCUSD,392.52,0
6/03/2016,11:00:00 AM,BTCUSD,392.52,7.698406053
6/03/2016,10:00:00 AM,BTCUSD,389.56,7.422960784
6/03/2016,9:00:00 AM,BTCUSD,389.56,2.3395
6/03/2016,8:00:00 AM,BTCUSD,389.56,3.205170317
6/03/2016,7:00:00 AM,BTCUSD,387.21,3.789251123
6/03/2016,6:00:00 AM,BTCUSD,378.71,0.03
6/03/2016,5:00:00 AM,BTCUSD,386.61,95.2
6/03/2016,4:00:00 AM,BTCUSD,388.69,108.8355964
6/03/2016,3:00:00 AM,BTCUSD,389.84,80.53308387
7/03/2016,2:00:00 AM,BTCUSD,412.04,111.2562834
7/03/2016,1:00:00 AM,BTCUSD,412.03,77.42112324
7/03/2016,12:00:00 PM,BTCUSD,410.78,46.3443
7/03/2016,11:00:00 PM,BTCUSD,410.53,268.0981
7/03/2016,10:00:00 PM,BTCUSD,410.41,203.9370667
7/03/2016,9:00:00 PM,BTCUSD,409.69,234.5342957
7/03/2016,8:00:00 PM,BTCUSD,408.84,469.4008507
7/03/2016,7:00:00 PM,BTCUSD,407.91,210.5251891
7/03/2016,6:00:00 PM,BTCUSD,406.53,148.1945318
7/03/2016,5:00:00 PM,BTCUSD,406.51,170.5763332
7/03/2016,4:00:00 PM,BTCUSD,407.86,40.65810495
7/03/2016,3:00:00 PM,BTCUSD,407.85,155.6657
7/03/2016,2:00:00 PM,BTCUSD,405.26,0.293
7/03/2016,1:00:00 PM,BTCUSD,403.2,0
7/03/2016,12:00:00 PM,BTCUSD,403.2,0
7/03/2016,11:00:00 AM,BTCUSD,403.2,36.314
7/03/2016,10:00:00 AM,BTCUSD,403.21,213.8618
7/03/2016,9:00:00 AM,BTCUSD,402.04,0
7/03/2016,8:00:00 AM,BTCUSD,402.04,1
7/03/2016,7:00:00 AM,BTCUSD,402.05,0.249644188
7/03/2016,6:00:00 AM,BTCUSD,401.41,5.44
7/03/2016,5:00:00 AM,BTCUSD,400.05,1.695263627
7/03/2016,4:00:00 AM,BTCUSD,399.26,1
7/03/2016,3:00:00 AM,BTCUSD,399.27,30.03552061
8/03/2016,2:00:00 AM,BTCUSD,412.09,8.334474778
8/03/2016,1:00:00 AM,BTCUSD,412.09,21.19289063
8/03/2016,12:00:00 PM,BTCUSD,411.13,17.9007
8/03/2016,11:00:00 PM,BTCUSD,411.08,58.53816557
8/03/2016,10:00:00 PM,BTCUSD,411.08,3.810141452
8/03/2016,9:00:00 PM,BTCUSD,411.07,78.31145759
8/03/2016,8:00:00 PM,BTCUSD,411.28,57.97521567
8/03/2016,7:00:00 PM,BTCUSD,410.88,173.5516329
8/03/2016,6:00:00 PM,BTCUSD,409.74,129.9890292
8/03/2016,5:00:00 PM,BTCUSD,409.01,121.9515457
8/03/2016,4:00:00 PM,BTCUSD,408,155.0213282
8/03/2016,3:00:00 PM,BTCUSD,410.41,0.03348787
8/03/2016,2:00:00 PM,BTCUSD,410.03,32.4747235
8/03/2016,1:00:00 PM,BTCUSD,409.95,10.868
8/03/2016,12:00:00 PM,BTCUSD,409.19,11.99135154
8/03/2016,11:00:00 AM,BTCUSD,411.63,34.56035543
8/03/2016,10:00:00 AM,BTCUSD,411.99,93.47311306
8/03/2016,9:00:00 AM,BTCUSD,413.16,65.00295688
8/03/2016,8:00:00 AM,BTCUSD,413.34,138.3020553
8/03/2016,7:00:00 AM,BTCUSD,413.48,19.06301526
8/03/2016,6:00:00 AM,BTCUSD,413.48,34.33395076
8/03/2016,5:00:00 AM,BTCUSD,412.47,14.92242244
8/03/2016,4:00:00 AM,BTCUSD,411.19,19.63388467
8/03/2016,3:00:00 AM,BTCUSD,411.14,67.31949054
9/03/2016,2:00:00 AM,BTCUSD,411,46.2214039
9/03/2016,1:00:00 AM,BTCUSD,410.52,114.8343432
9/03/2016,12:00:00 PM,BTCUSD,409.62,106.1262797
9/03/2016,11:00:00 PM,BTCUSD,410,804.0881555
9/03/2016,10:00:00 PM,BTCUSD,410,807.7605846
9/03/2016,9:00:00 PM,BTCUSD,412.59,281.640994
9/03/2016,8:00:00 PM,BTCUSD,412.77,25.16091322
9/03/2016,7:00:00 PM,BTCUSD,412.5,43.69264537
9/03/2016,6:00:00 PM,BTCUSD,412.08,73.7336907
9/03/2016,5:00:00 PM,BTCUSD,410.66,13.36754426
9/03/2016,4:00:00 PM,BTCUSD,410.82,31.87343366
9/03/2016,3:00:00 PM,BTCUSD,410.38,25.26511964
9/03/2016,2:00:00 PM,BTCUSD,410.38,0
9/03/2016,1:00:00 PM,BTCUSD,410.38,65.4139
9/03/2016,12:00:00 PM,BTCUSD,409.07,15.8607
9/03/2016,11:00:00 AM,BTCUSD,408.62,2.44359612
9/03/2016,10:00:00 AM,BTCUSD,408.77,72.34576753
9/03/2016,9:00:00 AM,BTCUSD,408.93,61.35789765
9/03/2016,8:00:00 AM,BTCUSD,408.88,120.1631135
9/03/2016,7:00:00 AM,BTCUSD,410.29,1.175480372
9/03/2016,6:00:00 AM,BTCUSD,410.3,156.0430169
9/03/2016,5:00:00 AM,BTCUSD,409.43,26.50791677
9/03/2016,4:00:00 AM,BTCUSD,409.52,291.6720546
9/03/2016,3:00:00 AM,BTCUSD,409.7,214.7980352
10/03/2016,2:00:00 AM,BTCUSD,414.71,0.802863432
10/03/2016,1:00:00 AM,BTCUSD,414.68,4.295
10/03/2016,12:00:00 PM,BTCUSD,414.68,27.05
10/03/2016,11:00:00 PM,BTCUSD,413.9,53.39971001
10/03/2016,10:00:00 PM,BTCUSD,413.89,78.07496435
10/03/2016,9:00:00 PM,BTCUSD,413.89,88.12943333
10/03/2016,8:00:00 PM,BTCUSD,413.81,106.5721462
10/03/2016,7:00:00 PM,BTCUSD,413.81,17.02589713
10/03/2016,6:00:00 PM,BTCUSD,413.81,8.289
10/03/2016,5:00:00 PM,BTCUSD,413.87,494.5187513
10/03/2016,4:00:00 PM,BTCUSD,411.43,385.2189304
10/03/2016,3:00:00 PM,BTCUSD,411.18,107.1286368
10/03/2016,2:00:00 PM,BTCUSD,410.37,21.525368
10/03/2016,1:00:00 PM,BTCUSD,410.45,20.06
10/03/2016,12:00:00 PM,BTCUSD,410.45,83.0837
10/03/2016,11:00:00 AM,BTCUSD,410.07,0
10/03/2016,10:00:00 AM,BTCUSD,410.07,35.95
10/03/2016,9:00:00 AM,BTCUSD,410.07,47.39635917
10/03/2016,8:00:00 AM,BTCUSD,410.21,5.2558
10/03/2016,7:00:00 AM,BTCUSD,410.47,143.96
10/03/2016,6:00:00 AM,BTCUSD,411.01,1.700570722
10/03/2016,5:00:00 AM,BTCUSD,411.01,0.155480752
10/03/2016,4:00:00 AM,BTCUSD,411.01,1.059212621
10/03/2016,3:00:00 AM,BTCUSD,411.01,16.48587735
11/03/2016,2:00:00 AM,BTCUSD,418.94,12.29526606
11/03/2016,1:00:00 AM,BTCUSD,418.93,86.00650052
11/03/2016,12:00:00 PM,BTCUSD,418.86,21.12882656
11/03/2016,11:00:00 PM,BTCUSD,419.15,70.30384652
11/03/2016,10:00:00 PM,BTCUSD,419.97,34.35436293
11/03/2016,9:00:00 PM,BTCUSD,419.95,81.24028089
11/03/2016,8:00:00 PM,BTCUSD,419.95,0.249631506
11/03/2016,7:00:00 PM,BTCUSD,419.85,164.9699378
11/03/2016,6:00:00 PM,BTCUSD,419.33,57.50230795
11/03/2016,5:00:00 PM,BTCUSD,419.19,85.76704939
11/03/2016,4:00:00 PM,BTCUSD,419.28,16.86237931
11/03/2016,3:00:00 PM,BTCUSD,419.28,49.48054882
11/03/2016,2:00:00 PM,BTCUSD,419.51,76.57647268
11/03/2016,1:00:00 PM,BTCUSD,420.34,21.64
11/03/2016,12:00:00 PM,BTCUSD,419.94,60.45898013
11/03/2016,11:00:00 AM,BTCUSD,418.88,26.25
11/03/2016,10:00:00 AM,BTCUSD,418.88,203.2387912
11/03/2016,9:00:00 AM,BTCUSD,418.99,253.9190401
11/03/2016,8:00:00 AM,BTCUSD,419,220.7554333
11/03/2016,7:00:00 AM,BTCUSD,414.95,1.218031597
11/03/2016,6:00:00 AM,BTCUSD,414.95,1.804739571
11/03/2016,5:00:00 AM,BTCUSD,415.03,22.28413255
11/03/2016,4:00:00 AM,BTCUSD,415.04,29.92916288
11/03/2016,3:00:00 AM,BTCUSD,414.71,7.23637327
12/03/2016,2:00:00 AM,BTCUSD,409.58,137.5317783
12/03/2016,1:00:00 AM,BTCUSD,409.53,62.42520604
12/03/2016,12:00:00 PM,BTCUSD,409.91,36.06650402
12/03/2016,11:00:00 PM,BTCUSD,409.71,2.551419026
12/03/2016,10:00:00 PM,BTCUSD,409.71,154.6462588
12/03/2016,9:00:00 PM,BTCUSD,407.2,143.6078059
12/03/2016,8:00:00 PM,BTCUSD,412.51,2.976741741
12/03/2016,7:00:00 PM,BTCUSD,408.87,201.6875856
12/03/2016,6:00:00 PM,BTCUSD,409.26,41.85175826
12/03/2016,5:00:00 PM,BTCUSD,411.14,13.50948793
12/03/2016,4:00:00 PM,BTCUSD,412.54,0.24203713
12/03/2016,3:00:00 PM,BTCUSD,412.54,0
12/03/2016,2:00:00 PM,BTCUSD,412.54,2.9
12/03/2016,1:00:00 PM,BTCUSD,412.54,0.4
12/03/2016,12:00:00 PM,BTCUSD,412.26,115.1255
12/03/2016,11:00:00 AM,BTCUSD,413.66,79.11239951
12/03/2016,10:00:00 AM,BTCUSD,414.46,0
12/03/2016,9:00:00 AM,BTCUSD,414.46,0
12/03/2016,8:00:00 AM,BTCUSD,414.46,4.28961304
12/03/2016,7:00:00 AM,BTCUSD,415.43,3.481566543
12/03/2016,6:00:00 AM,BTCUSD,417.61,42.67189794
12/03/2016,5:00:00 AM,BTCUSD,419.11,18.32401512
12/03/2016,4:00:00 AM,BTCUSD,420.17,2.857213552
12/03/2016,3:00:00 AM,BTCUSD,419.06,15.80965112
13/03/2016,2:00:00 AM,BTCUSD,411.18,1.13488707
13/03/2016,1:00:00 AM,BTCUSD,411.19,0.493071041
13/03/2016,12:00:00 PM,BTCUSD,411.19,20.54356758
13/03/2016,11:00:00 PM,BTCUSD,411.15,0
13/03/2016,10:00:00 PM,BTCUSD,411.15,0.30234496
13/03/2016,9:00:00 PM,BTCUSD,411.15,0.485711904
13/03/2016,8:00:00 PM,BTCUSD,411.15,2
13/03/2016,7:00:00 PM,BTCUSD,410.59,0
13/03/2016,6:00:00 PM,BTCUSD,410.59,280.05
13/03/2016,5:00:00 PM,BTCUSD,411.67,94.35179578
13/03/2016,4:00:00 PM,BTCUSD,412.54,0
13/03/2016,3:00:00 PM,BTCUSD,412.54,642.44
13/03/2016,2:00:00 PM,BTCUSD,410.64,19.36
13/03/2016,1:00:00 PM,BTCUSD,410.43,515.3888235
13/03/2016,12:00:00 PM,BTCUSD,409.27,4.89896101
13/03/2016,11:00:00 AM,BTCUSD,409.28,0.146379336
13/03/2016,10:00:00 AM,BTCUSD,409.28,0
13/03/2016,9:00:00 AM,BTCUSD,409.28,10.63147084
13/03/2016,8:00:00 AM,BTCUSD,409.26,1
13/03/2016,7:00:00 AM,BTCUSD,409.25,9.622271905
13/03/2016,6:00:00 AM,BTCUSD,409.26,13.80069432
13/03/2016,5:00:00 AM,BTCUSD,409.33,30.70950601
13/03/2016,4:00:00 AM,BTCUSD,409.53,4.9785
13/03/2016,3:00:00 AM,BTCUSD,409.58,12.17993433
14/03/2016,2:00:00 AM,BTCUSD,414.03,108.9559271
14/03/2016,1:00:00 AM,BTCUSD,413.61,25.08046818
14/03/2016,12:00:00 PM,BTCUSD,413.5,1.771
14/03/2016,11:00:00 PM,BTCUSD,413.5,42.25
14/03/2016,10:00:00 PM,BTCUSD,413.47,23.8327877
14/03/2016,9:00:00 PM,BTCUSD,413.35,23.58624517
14/03/2016,8:00:00 PM,BTCUSD,413.35,66.06320709
14/03/2016,7:00:00 PM,BTCUSD,413.54,70.50695847
14/03/2016,6:00:00 PM,BTCUSD,413.82,17.26114952
14/03/2016,5:00:00 PM,BTCUSD,414.03,33.67116961
14/03/2016,4:00:00 PM,BTCUSD,413.56,28.02725171
14/03/2016,3:00:00 PM,BTCUSD,413.17,59.02178174
14/03/2016,2:00:00 PM,BTCUSD,412.18,0
14/03/2016,1:00:00 PM,BTCUSD,412.18,0.12
14/03/2016,12:00:00 PM,BTCUSD,412.18,21.681
14/03/2016,11:00:00 AM,BTCUSD,412.49,25.91405763
14/03/2016,10:00:00 AM,BTCUSD,412.98,18.609
14/03/2016,9:00:00 AM,BTCUSD,412.98,7.27
14/03/2016,8:00:00 AM,BTCUSD,412.97,0.72
14/03/2016,7:00:00 AM,BTCUSD,412.97,1.23348693
14/03/2016,6:00:00 AM,BTCUSD,412.97,41.33779434
14/03/2016,5:00:00 AM,BTCUSD,411.16,0
14/03/2016,4:00:00 AM,BTCUSD,411.16,2.65876669
14/03/2016,3:00:00 AM,BTCUSD,411.17,1.777256936
15/03/2016,2:00:00 AM,BTCUSD,416,16.05840179
15/03/2016,1:00:00 AM,BTCUSD,415.99,14.65629728
15/03/2016,12:00:00 PM,BTCUSD,415.93,18.00487305
15/03/2016,11:00:00 PM,BTCUSD,415.92,20.15122487
15/03/2016,10:00:00 PM,BTCUSD,415.93,32.47709192
15/03/2016,9:00:00 PM,BTCUSD,415.02,11.89723521
15/03/2016,8:00:00 PM,BTCUSD,415.01,181.5159881
15/03/2016,7:00:00 PM,BTCUSD,414.6,102.1773538
15/03/2016,6:00:00 PM,BTCUSD,414.36,0.02408533
15/03/2016,5:00:00 PM,BTCUSD,414.43,218.2341653
15/03/2016,4:00:00 PM,BTCUSD,415.71,4.8195
15/03/2016,3:00:00 PM,BTCUSD,415.71,19.565
15/03/2016,2:00:00 PM,BTCUSD,415.64,57.85884488
15/03/2016,1:00:00 PM,BTCUSD,415.89,92.8407
15/03/2016,12:00:00 PM,BTCUSD,415.99,103.5406214
15/03/2016,11:00:00 AM,BTCUSD,415.99,1.78
15/03/2016,10:00:00 AM,BTCUSD,415.99,0
15/03/2016,9:00:00 AM,BTCUSD,415.99,14.02930244
15/03/2016,8:00:00 AM,BTCUSD,415.99,129.7132763
